name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Ankhon Dekhi,hi,"['Comedy', 'Drama']",21-03-2014,107,U,47500000,11100000,Disaster,"['Rajat Kapoor', 'Sanjay Mishra', 'Seema Pahwa', 'Maya Sarao', 'Namit Das', 'Brijendra Kala', 'Saurabh Shukla', 'Javed Khan']",['Sagar Desai'],['Rajat Kapoor'],"['Rajat Kapoor', 'Varun Grover']",['Manish Mundra'],/Subtitle/Ankhon Dekhi/Ankhon Dekhi.srt,
A Scandall,hi,['Thriller'],24-06-2016,112,A,--,7300000,Disaster,"['Johnny Baweja', 'Reeth Mazumder']",[],['Ishaan Trivedi'],['Ishaan Trivedi'],[],/Subtitle/A Scandall/A Scandall.srt,
Gumnaam,hi,"['Drama', 'Mystery', 'Thriller', 'Musical']",06-02-1965,151,A,3000000,2100000,Disaster,"['Nanda', 'Manoj Kumar', 'Helen', 'Mehmood', 'Dhumal', 'Madan Puri', 'Tarun Bose', 'Manmohan', 'Pran']","['Asha Bhosle', 'Lata Mangeshkar', 'Mohammed Rafi']",['Raja Nawathe'],"['Agatha Christie', 'Dhruva Chatterjee', 'Charandas Shokh']",[],/Subtitle/Gumnaam/Gumnaam.srt,
Summer 2007,hi,"['Crime', 'Drama', 'Thriller']",13-06-2008,166,NA,45000000,6428250,Disaster,"['Yuvika Chaudhary', 'Arjan Bajwa', 'Gul Panag', 'Ashutosh Rana', 'Nawazuddin Siddiqui', 'Vikram Gokhale', 'Sikandar Kher']",['Sharib Sabri'],['Sohail Tatari'],[],[],/Subtitle/Summer 2007/Summer 2007.srt,
Retake,hi,"['Drama', 'Romance']",21-06-2016,98,NA,5000000,2500000,Disaster,"['Tuc Watkins', 'Devon Graye', 'Derek Phillips', 'Kit Williamson', 'Andrew Asper', 'Sydelle Noel', 'Jody Jaress']",[],['Nick Corporon'],"['Nick Corporon', 'Justin Bailey', 'Gareth Dutton']",[],/Subtitle/Retake/Retake.srt,
Gabbar Singh,hi,['Action'],,111,NA,3000000,2200000,Disaster,[],[],[],[],[],/Subtitle/Gabbar Singh/Gabbar Singh.srt,
Strangers,hi,"['Drama', 'Romance', 'Thriller']",15-12-2007,100,A,37500000,6150000,Disaster,"['Kay Kay Menon', 'Jimmy Shergill', 'Sonali Kulkarni', 'Nandana Sen', 'Kitu Gidwani']",[],['Aanand L. Rai'],"['Himanshu Sharma', 'Gaurav S. Sinha']",['Aanand L. Rai'],/Subtitle/Strangers/Strangers.srt,
The President Is Coming,hi,['Comedy'],09-01-2009,90,A,25000000,7800000,Disaster,"['Konkona Sen Sharma', 'Shernaz Patel', 'Ira Dubey', 'Vivek Gomber', 'Namit Das', 'Anand Tiwari', 'Shivani Tanksale']",[],"['Rohan Sippy', 'Kunaal Roy Kapur']",['Anuvab Pal'],[],/Subtitle/The President Is Coming/The President Is Coming.srt,
The Mistress Of Spices,hi,"['Drama', 'Romance']",11-09-2005,92,UA,90000000,34400000,Disaster,"['Aishwarya Rai Bachchan', 'Dylan McDermott', 'Nitin Ganatra', 'Adewale Akinnuoye-Agbaje', 'Caroline Chikezie', 'Anupam Kher', 'Shaheen Khan', 'Sonny Gill Dulay', 'Nina Young', 'Toby Marlow', 'Padma Lakshmi', 'Zohra Sehgal', 'Paul Bhattacharjee', 'Ayesha Dharker', 'Rebecca Bowden']",['Craig Pruess'],"['Gurinder Chadha', 'Paul Mayeda Berges']",['Paul Mayeda Berges'],['Deepak Nayar'],/Subtitle/The Mistress Of Spices/The Mistress Of Spices.srt,
Bal Ganesh,hi,['Animation'],08-02-2007,105,NA,37500000,6900000,Disaster,[],[],['Panjak Sharma'],[],"['Pankaj Sharma', 'Smita Maroo']",/Subtitle/Bal Ganesh/Bal Ganesh.srt,
Siskiyaan,hi,"['Drama', 'Thriller']",30-09-2005,125,UA,22500000,5300000,Disaster,"['Neha Dhupia', 'Sachin Khedekar', 'Sonu Sood', 'Preeti Puri', 'Peehu Sand']",[],['Ashwini Chaudhary'],"['Sanjay Chauhan', 'Nida Fazli']",[],/Subtitle/Siskiyaan/Siskiyaan.srt,
Soundtrack,hi,"['Drama', 'Musical']",07-10-2011,132,A,55000000,8500000,Disaster,"['Rajeev Khandelwal', 'Soha Ali Khan', 'Mrinalini Sharma', 'Mohan Kapur', 'Yatin Karyekar', 'Manu Rishi Chadha', 'Gurbani Judge']","['Karsh Kale', 'Midival Punditz']",['Neerav Ghosh'],"['Chintan Gandhi', 'Aarthi Rayapura', 'Rajiv Gopalkrishnan']","['Sanjeev Goenka', 'Apurv Nagpal']",/Subtitle/Soundtrack/Soundtrack.srt,
Charlie Kay Chakkar Mein,hi,['Thriller'],06-11-2015,102,NA,60000000,10200000,Disaster,"['Naseeruddin Shah', 'Disha Arora', 'Auroshikha Dey', 'Subrat Dutta', 'Manasi Rachh']",[],[],[],[],/Subtitle/Charlie Kay Chakkar Mein/Charlie Kay Chakkar Mein.srt,
Kushti,hi,['Comedy'],14-05-2010,121,U,60000000,5425000,Disaster,"['Rajpal Yadav', 'Nargis Bagheri', 'Dalip Singh Rana', 'Om Puri', 'Sharat Saxena', 'Asrani', 'Asif Basra', 'Razak Khan', 'Jagadish', 'Manoj Joshi', 'Ramesh Pisharody']",['Srinivas'],['T. K. Rajeev Kumar'],[],[],/Subtitle/Kushti/Kushti.srt,
Mission Mumbai,hi,['Action'],05-03-2004,117,NA,6500000,2050000,Disaster,[],[],[],[],[],/Subtitle/Mission Mumbai/Mission Mumbai.srt,
What The Fish,hi,"['Adventure', 'Comedy', 'Drama']",13-12-2013,98,NA,45000000,9800000,Disaster,[],[],['Gurmmeet Singh'],[],[],/Subtitle/What The Fish/What The Fish.srt,
Nanak Shah Fakir,hi,['Drama'],14-05-2014,146,NA,--,9800000,Disaster,"['Arif Zakaria', 'Puneet Sikka', 'Adil Hussain', 'Anurag Arora', 'Shradha Kaul', 'Mrigendra Konwar', 'Tom Alter', 'Narendra Jha', 'Govind Pandey']","['A. R. Rahman', 'Tuomas Kantelinen', 'Resul Pookutty']","['Apurba Kishore Bir', 'Parlav Chaudhary', 'Aarun D. Baliean']",['Harinder Singh Sikka'],"['Gaurav Sharma', 'Samar Sikka', 'Arvind Singh Negi']",/Subtitle/Nanak Shah Fakir/Nanak Shah Fakir.srt,
Missing,hi,"['Drama', 'Mystery', 'Thriller']",06-04-2018,120,UA,--,9700000,Disaster,"['Manoj Bajpayee', 'Tabu', 'Annu Kapoor', 'Shruti Gupta']","['M.M. Keeravaani', 'Vikram Biswas']","['Neeraj Pandey', 'Mukul Abhyankar']",[],"['Shital Bhatia', 'Vikram Malhotra', 'Anand Pandit', 'Shabana Raza Bajpayee']",/Subtitle/Missing/Missing.srt,
Runway,hi,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",26-06-2009,102,NA,32500000,4250000,Disaster,[],[],[],[],[],/Subtitle/Runway/Runway.srt,
Ankur Arora Murder Case,hi,"['Drama', 'Thriller']",12-06-2013,129,UA,75000000,8200000,Disaster,"['Tisca Chopra', 'Paoli Dam', 'Arjun Mathur', 'Kay Kay Menon', 'Vishakha Singh']",['Chirantan Bhatt'],"['Vikram Bhatt', 'Sohail Tatari']",['Vikram Bhatt'],[],/Subtitle/Ankur Arora Murder Case/Ankur Arora Murder Case.srt,
Kasak,hi,['Drama'],22-07-2005,107,NA,15000000,5100000,Disaster,"['Meera Naveed', 'Mukesh Tiwari', 'Puneet Issar', 'Nandini Jumani', 'Vikas Anand', 'Rana Jung Bahadur', 'Anjana Mumtaz']","['Tausif Akhtar', 'Gaurav Chopra']",['Rajiv Babbar'],"['Neeraj Vora', 'Sanjay Masoom', 'Rajiv Babbar']",[],/Subtitle/Kasak/Kasak.srt,
Gauri The Unborn,hi,"['Drama', 'Horror', 'Thriller']",30-11-2007,98,NA,27500000,5600000,Disaster,"['Atul Kulkarni', 'Rii Sen', 'Anupam Kher']",[],['Akku Akbar'],[],[],/Subtitle/Gauri The Unborn/Gauri The Unborn.srt,
Deewana Main Deewana,hi,"['Comedy', 'Drama', 'Romance', 'Thriller']",01-02-2013,130,NA,50000000,4400000,Disaster,"['Govinda', 'Priyanka Chopra', 'Prem Chopra', 'Shakti Kapoor', 'Kader Khan', 'Johnny Lever']",[],['K. C. Bokadia'],[],[],/Subtitle/Deewana Main Deewana/Deewana Main Deewana.srt,
Kya Dilli Kya Lahore,hi,"['Drama', 'History', 'War']",02-05-2014,98,UA,55000000,8900000,Disaster,"['Vijay Raaz', 'Manu Rishi Chadha', 'Rajendranath Zutshi', 'Vishwajeet Pradhan']",['Sandesh Shandilya'],['Vijay Raaz'],['Aseem Arora'],['Karan Arora'],/Subtitle/Kya Dilli Kya Lahore/Kya Dilli Kya Lahore.srt,
Saare Jahaan Se Mehnga,hi,"['Comedy', 'Drama']",08-03-2013,120,U,50000000,8300000,Disaster,"['Sanjay Mishra', 'Zakir Hussain', 'Disha Pandey', 'Ranjan Chhabra']",['Manish J. Tipu'],['Anshul Sharma'],"['Vijay Manral', 'Roopesh Thapliyal']","['Devendra Pandit', 'Ashok Pandey', 'Rajinder Singh']",/Subtitle/Saare Jahaan Se Mehnga/Saare Jahaan Se Mehnga.srt,
1971,hi,"['Action', 'Drama', 'War']",08-03-2007,136,UA,55000000,4550000,Disaster,"['Manoj Bajpayee', 'Ravi Kishan', 'Sunil Chavan', 'Deepak Dobriyal', 'Chittaranjan Giri', 'Deepti Gupta', 'Pankaj Kalra', 'Manav Kaul', 'Kumud Mishra', 'Piyush Mishra', 'Vivek Mishra', 'Gyan Prakash', 'Sanjeev Wilson', 'Bikramjeet Kanwarpal']",[],['Mukesh Kalola'],[],[],/Subtitle/1971/1971.srt,
Chase,hi,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",30-04-2010,103,NA,4250000,5000000,Disaster,"['Anuj Saxena', 'Udita Goswami', 'Tarina Patel', 'Sameer Kochhar', 'Rajesh Khattar', 'Aditya Raj Kapoor', 'Sanjay Mishra', 'Shweta Menon', 'Gulshan Grover']",[],['Jag Mundhra'],[],[],/Subtitle/Chase/Chase.srt,
Tere Mere Phere,hi,"['Comedy', 'Drama', 'Romance']",30-09-2011,120,NA,47500000,7000000,Disaster,"['Vinay Pathak', 'Riya Sen', 'Jagrat Deshai', 'Sasha Goradia']",[],['Deepa Sahi'],"['Deepa Sahi', 'Jagrat Desai']",[],/Subtitle/Tere Mere Phere/Tere Mere Phere.srt,
Monsoon Shootout,hi,"['Action', 'Crime', 'Drama', 'Thriller']",15-12-2017,92,UA,120000000,9000000,Disaster,"['Nawazuddin Siddiqui', 'Vijay Varma', 'Tannishtha Chatterjee', 'Neeraj Kabi', 'Sreejita De', 'Jayant Gadekar', 'Omkar Das Manikpuri', 'Geetanjali Thapa', 'Prithvi Zutshi']","['Rochak Kohli', 'Prapul Betapudi', 'Kunal Sharma']","['Asif Kapadia', 'Anurag Kashyap', 'Amit Kumar', 'Avani Batra', 'Antara Banerjee']","['Amit Kumar', 'Atanu Mukherjee']","['Mukesh Chhabra', 'Guneet Monga', 'Meraj Shaikh', 'Seher Latif', 'Trevor Ingman', 'Achin Jain', 'Martijn de Grunt', 'Arun Rangachari', 'Naved Farooqui']",/Subtitle/Monsoon Shootout/Monsoon Shootout.srt,
Manorama Six Feet Under,hi,"['Crime', 'Drama', 'Mystery', 'Thriller']",21-09-2007,137,UA,32500000,5800000,Disaster,"['Abhay Deol', 'Gul Panag', 'Raima Sen', 'Sarika', 'Kulbhushan Kharbanda', 'Vinay Pathak', 'Nawazuddin Siddiqui', 'Brijendra Kala', 'Yana Gupta', 'Jogi Naidu', 'Tejpal Singh', 'Nakshatra Bagwe']",['Raiomond Mirza'],['Navdeep Singh'],"['Abhinav Kashyap', 'Devika Bhagat', 'Manoj Tapadia']","['Ketan Maru', 'Mansi Maroo', 'Hiren Gada', 'Sanjay Bhattacharya']",/Subtitle/Manorama Six Feet Under/Manorama Six Feet Under.srt,
Dongri Ka Raja,hi,"['Action', 'Drama', 'Musical', 'Romance']",11-11-2016,139,A,--,7300000,Disaster,"['Ashmit Patel', 'Gashmeer Mahajani', 'Reecha Sinha', 'Ronit Roy']",[],['Hadi Ali Abrar'],[],[],/Subtitle/Dongri Ka Raja/Dongri Ka Raja.srt,
Bhram,hi,"['Drama', 'Mystery', 'Romance', 'Thriller']",04-04-2008,NA,A,60000000,5300000,Disaster,"['Dino Morea', 'Simone Singh', 'Milind Soman', 'Deepshika Nagpal', 'Chetan Hansraj']",[],['Pavan Kaul'],[],[],/Subtitle/Bhram/Bhram.srt,
Happy Husbands,hi,"['Comedy', 'Drama']",25-03-2011,134,NA,30000000,5400000,Disaster,['Kurush Deboo'],[],['Jaiveer'],[],[],/Subtitle/Happy Husbands/Happy Husbands.srt,
Tahkhana,hi,['Horror'],01-06-2001,90,A,1500000,1175000,Disaster,"['Birbal', 'Hemant Birje', 'Satnam Kaur', 'Ali Khan', 'Anil Nagrath', 'Amit Pachori', 'Joginder Shelly']",['Sawan Kumar Sawan'],['Kishan Shah'],"['Anand Dehlvi', 'R. Kundan']",['Shakuntala Gohil'],/Subtitle/Tahkhana/Tahkhana.srt,
Saamri,hi,['Horror'],01-01-1985,102,A,2000000,1100000,Disaster,"['Rajan Sippy', 'Arti Gupta', 'Puneet Issar', 'Asha Sachdev', 'Gulshan Grover', 'Jagdeep', 'Jack Gaud', 'Prem Chopra', 'Anirudh Agarwal', 'Amarnath Mukherjee', 'Huma Khan']",['Kiran Ramsay'],"['Shyam Ramsay', 'Tulsi Ramsay', 'Arjun Ramsay']",['Kumar Ramsay'],['Anjali Ramsay'],/Subtitle/Saamri/Saamri.srt,
"Oh, My God!!",hi,"['Comedy', 'Drama']",05-12-2008,105,NA,35000000,5800000,Disaster,"['Vinay Pathak', 'Saurabh Shukla', 'Divya Dutta', 'Harsh Chhaya', 'Gaurav Gera']",[],['Sourabh Shrivastava'],[],[],"/Subtitle/Oh, My God!!/Oh, My God!!.srt",
Fraud Saiyaan,hi,"['Comedy', 'Drama']",18-01-2019,109,A,150000000,22810000,Disaster,"['Arshad Warsi', 'Saurabh Shukla', 'Flora Saini', 'Varun Badola', 'Sara Loren', 'Deepali Pansare', 'Nivedita Tiwari', 'Peeyush Suhaney', 'Preeti Sood', 'Parag Tyagi', 'Anangsha Biswas', 'Amanda Rosario', 'Elli Avram', 'Mohit Balchandani', 'Parul Bansal', 'Faisal Malik']","['Tanishk Bagchi', 'Sohail Sen']",['Sourabh Shrivastava'],"['Kumaar', 'Amal Donwaar', 'Sharad Tripathi']","['Ritam Srivastav', 'Rishi Jha']",/Subtitle/Fraud Saiyaan/Fraud Saiyaan.srt,https://www.jackace.in/2018/11/Fraud-Saiyaan-Box-Office-Budget-Hit-Flop-Predictions-Posters-Cast-Release-Story.html
I Am,hi,"['Documentary', 'Biography', 'Family']",20-04-2011,75,NA,17500000,6700000,Disaster,[],[],['Sonali Gulati'],[],[],/Subtitle/I Am/I Am.srt,
Showbiz,hi,"['Action', 'Drama', 'Musical', 'Romance']",28-12-2007,108,NA,42500000,5000000,Disaster,"['Tushar Jalota', 'Mrinalini Sharma', 'Vishal Agarwala', 'Shilpi Arora', 'Gulshan Grover', 'Sachin Khedekar', 'Saurabh Shukla']",[],[],[],[],/Subtitle/Showbiz/Showbiz.srt,
7 Hours To Go,hi,"['Crime', 'Thriller']",24-06-2016,115,NA,--,8620000,Disaster,"['Shiv Panditt', 'Sandeepa Dhar', 'Varun Badola', 'Vipin Sharma']",[],['Saurabh Varma'],['Saurabh Varma'],[],/Subtitle/7 Hours To Go/7 Hours To Go.srt,
Will You Marry Me,hi,['Comedy'],03-03-2012,135,NA,60000000,7400000,Disaster,[],[],['Aditya Datt'],[],[],/Subtitle/Will You Marry Me?/Will You Marry Me?.srt,
Diary Of A Butterfly,hi,['Drama'],02-03-2012,97,NA,27500000,3600000,Disaster,"['Udita Goswami', 'Rati Agnihotri', 'Sofia Hayat']",[],[],[],[],/Subtitle/Diary Of A Butterfly/Diary Of A Butterfly.srt,
Lanka,hi,"['Action', 'Crime', 'Drama', 'Thriller']",09-12-2011,107,NA,80000000,5900000,Disaster,"['Manoj Bajpayee', 'Arjan Bajwa', 'Tia Bajpai', 'Yashpal Sharma']",['Sharib Sabri'],"['Vikram Bhatt', 'Maqbool Khan']","['Shashank Dabral', 'Maqbool Khan']",[],/Subtitle/Lanka/Lanka.srt,
Morning Raga,hi,"['Drama', 'Musical']",29-10-2004,110,NA,15000000,4391500,Disaster,"['Shabana Azmi', 'Perizaad Zorabian', 'Nassar', 'Lillete Dubey', 'Dharmavarupu Subramanyam', 'Vivek V. Mashru', 'Thalaivasal Vijay']",['Mani Sharma'],"['Rajiv Menon', 'K Raghavendra Rao', 'Mahesh Dattani']",['Mahesh Dattani'],[],/Subtitle/Morning Raga/Morning Raga.srt,
Bhangra Paa Le,hi,"['Comedy', 'Drama', 'Musical']",03-01-2020,131,U,140000000,7700000,Disaster,"['Sunny Kaushal', 'Rukshar Dhillon', 'Shriya Pilgaonkar', 'Parmeet Sethi', 'Jayati Bhatia', 'Samir Soni', 'Sheeba Chaddha', 'Mahavir Bhullar', 'Seema Kaushal', 'Kamlesh Gill']","['Sohel Sanwari', 'Prapul Betapudi', 'Amit Mishra', 'Yash Narvekar', 'Jonita Gandhi', 'Boloy Kumar Doloi', 'Javed Ali', 'Ketan Sodha', 'Raftaar', 'Rishi Rich', 'Shalmali Kholgade', 'Neeti Mohan', 'Harshdeep Kaur', 'Kaarthic Senthil']","['Sneha Taurani', 'Junhai Nath', 'Kapil Sharma', 'Ankur Singh', 'Swaroop Sreenivas']","['Dheeraj Rattan', 'Shubh Shivdasani']","['Ronnie Screwvala', 'Yogendra Mogre', 'Shruti Mahajan', 'Devanshu Asthana', 'Nusrat Somjee', 'Rahul Tulaskar', 'Apurva Gondalia']",/Subtitle/Bhangra Paa Le/Bhangra Paa Le.srt,https://www.jackace.in/2019/09/Bhangra-Paa-Le-Box-Office-Budget-Hit-Flop-Predictions-Posters-Cast-Crew-Release-Story-And-Others.html
Zed Plus,hi,['Comedy'],28-11-2014,141,UA,55000000,7700000,Disaster,"['Adil Hussain', 'Mona Singh', 'Kulbhushan Kharbanda', 'Ekavali Khanna', 'Sanjay Mishra', 'Mukesh Tiwari']",['Sukhwinder Singh'],['Dr. Chandraprakash Dwivedi'],['Ramkumar Singh'],[],/Subtitle/Zed Plus/Zed Plus.srt,
Morning Walk,hi,['Drama'],10-07-2009,105,NA,27500000,5700000,Disaster,"['Anupam Kher', 'Sharmila Tagore', 'Nargis Bagheri', 'Divya Dutta', 'Avika Gor', 'Rajit Kapoor', 'Shayan Munshi']",[],['Arup Dutta'],['Sujit Sen'],[],/Subtitle/Morning Walk/Morning Walk.srt,
Lucky Kabootar,hi,['Comedy'],18-04-2014,117,NA,70000000,4200000,Disaster,"['Shradha Das', 'Rimple Dhindsa', 'Eijaz Khan', 'Ravi Kishan', 'Atul Mathur', 'Sanjay Mishra', 'Kulraj Randhawa']",[],['Shammi Chhabra'],"['Shyam Goel', 'Shammi Chhabra']",[],/Subtitle/Lucky Kabootar/Lucky Kabootar.srt,
Ru-Ba-Ru,hi,"['Drama', 'Romance', 'Thriller']",12-09-2008,120,NA,55000000,5000000,Disaster,"['Randeep Hooda', 'Shahana Goswami', 'Jayant Kripalani', 'Rati Agnihotri']",['Shuja Haider'],['Arjun Bali'],"['Anvita Dutt Guptan', 'Soumik Sen']",[],/Subtitle/Ru-Ba-Ru/Ru-Ba-Ru.srt,
Amit Sahni Ki List,hi,"['Comedy', 'Romance']",18-07-2014,110,UA,70000000,7600000,Disaster,"['Vir Das', 'Vega Tamotia', 'Anindita Nayar', 'Kavi Shastri', 'Natasha Rastogi', 'Ntasha Bhardwaj']",[],['Ajay Bhuyan'],['Ajay Bhuyan'],[],/Subtitle/Amit Sahni Ki List/Amit Sahni Ki List.srt,
Children Of War,hi,"['Drama', 'History', 'War']",18-05-2014,160,A,90000000,7500000,Disaster,"['Victor Banerjee', 'Raima Sen', 'Farooq Shaikh', 'Pavan Malhotra', 'Indraneil Sengupta', 'Tillotama Shome', 'Riddhi Sen', 'Rucha Inamdar', 'Shatrunjay Devvrat', 'Joy Sengupta']",[],['Mrityunjay Devratt'],[],[],/Subtitle/Children Of War/Children Of War.srt,
7 Days,hi,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",13-10-1995,145,NA,1500000,525000,Disaster,"['Ralph Fiennes', 'Angela Bassett', 'Tom Sizemore', 'Juliette Lewis', 'Kelly Hu', ""Vincent D'Onofrio"", 'William Fichtner', 'Michael Wincott', 'Glenn Plummer', 'Brigitte Bako', 'Richard Edson', 'Josef Sommer', 'Joe Urla', 'Michael Jace', 'Brandon Hammond', 'James Acheson', 'Louise LeCavalier', 'David Carrera', 'Jim Ishida', 'Todd Graff', 'Ted Haler', 'Rio Hackford', 'Brook Susan Parker', 'Dex Elliott Sanders', 'David Packer', 'Paulo Tocha', 'Art Chudabala', 'Ray Chang', 'Lisa Picotte', 'Kylie Ireland', 'Dru Berrymore', 'Stefan Arngrim', 'Agustin Rodriguez', 'Honey Labrador']","['Gary Rydstrom', 'Graeme Revell', 'Richard Beggs', 'Gloria S. Borders', 'Tom Johnson', 'Cary Weitz', 'Dan Engstrom', 'Dennie Thorpe', 'Tony Eckert', 'Tim Holland', 'Sandina Bailo-Lape', 'Joshua Winget', 'Phil Benson', 'Don Coufal', 'Lora Hirschberg', 'Frank E. Eulner', 'Hugh Waddell', 'Andre Fenley', 'Marian Wilde', 'Barbara McBane', 'Scott Guitteau', 'Claire Sanfilippo', 'Tom Barwick', 'Lindakay Brown', 'Jeff Wexler', 'Randy Gerston', 'Sara Bolder', 'Clare C. Freeman', 'Patty von Arx', 'David M. Ronne', 'Marcie Romano', 'Mary Helen Leasman', 'Susan Popovic', 'David Franklin Bergad', 'Blake Martin Moulin']","['James Cameron', 'Kathryn Bigelow', 'Kenneth Chamitoff']",['Jay Cocks'],"['Steven-Charles Jaffe', 'Richard Pagano', 'Sharon Bialy', 'Rae Sanchini', 'Lawrence Kasanoff', 'Debi Manwiller', 'Ira Shuman', 'Deborah Ricketts', 'Melissa M. Thomas', 'David S. Grant']",/Subtitle/7 Days/7 Days.srt,
The Blue Umbrella,hi,"['Comedy', 'Drama', 'Family', 'Fantasy']",11-12-2005,90,U,20000000,5000000,Disaster,"['Pankaj Kapur', 'Shreya Sharma', 'Deepak Dobriyal']",[],['Vishal Bhardwaj'],"['Abhishek Chaubey', 'Ruskin Bond']","['Ronnie Screwvala', 'Zarina Screwvala', 'Deven Khote', 'Rekha Bhardwaj', 'Ram Mirchandani', 'Sarita Patil']",/Subtitle/The Blue Umbrella/The Blue Umbrella.srt,
Mukti Bhawan,hi,"['Comedy', 'Drama']",02-09-2016,102,NA,--,7400000,Disaster,"['Adil Hussain', 'Lalit Behl', 'Geetanjali Kulkarni', 'Palomi Ghosh', 'Navnindra Behl', 'Anil K Rastogi']",[],['Shubhashish Bhutiani'],"['Shubhashish Bhutiani', 'Asad Hussain']","['Sanjay Bhutiani', 'Sajida Sharma']",/Subtitle/Mukti Bhawan/Mukti Bhawan.srt,
Mod,hi,"['Drama', 'Romance', 'Thriller']",14-10-2011,100,NA,55000000,6325000,Disaster,"['Ayesha Takia', 'Rannvijay Singh', 'Tanvi Azmi', 'Raghubir Yadav']",['Shivam Pathak'],['Nagesh Kukunoor'],['Nagesh Kukunoor'],[],/Subtitle/Mod/Mod.srt,
Wedding Pullav,hi,"['Comedy', 'Romance']",16-10-2015,124,UA,--,7200000,Disaster,"['Diganth Manchale', 'Anushka Ranjan', 'Karan Grover', 'Sonnalli Seygall', 'Kitu Gidwani', 'Rishi Kapoor', 'Satish Kaushik', 'Upasna Singh']",[],['Binod Pradhan'],[],[],/Subtitle/Wedding Pullav/Wedding Pullav.srt,
Hum Pyar Tumhi Se Kar Baithe,hi,"['Musical', 'Romance']",08-11-2002,138,NA,15000000,1300000,Disaster,[],[],['Mohan Singh Rathor'],[],[],/Subtitle/Hum Pyar Tumhi Se Kar Baithe/Hum Pyar Tumhi Se Kar Baithe.srt,
Utt Pataang,hi,"['Comedy', 'Drama']",04-02-2011,120,NA,55000000,5500000,Disaster,"['Vinay Pathak', 'Mahie Gill', 'Saurabh Shukla', 'Mona Singh', 'Sanjay Mishra']",[],['Srikanth V. Velagaleti'],[],[],/Subtitle/Utt Pataang/Utt Pataang.srt,
Mera Saaya,hi,"['Drama', 'Musical', 'Mystery', 'Romance', 'Thriller']",01-01-1966,128,U,3000000,975000,Disaster,"['Sadhana', 'Sunil Dutt', 'K.N. Singh', 'Prem Chopra', 'Jagdish Sethi', 'Anwar Hussain', 'Shivraj', 'Ratnamala', 'Narbada Shankar', 'Kumud Bole', 'Mukri', 'Manmohan', 'Tiwari', 'S. Nazir', 'Dhumal', 'Birbal']",['Madan Mohan'],['Raj Khosla'],"['Akhtar-ul-Iman', 'G.R. Kamath']",[],/Subtitle/Mera Saaya/Mera Saaya.srt,
Undertrial,hi,"['Crime', 'Drama']",09-02-2007,142,A,20000000,4600000,Disaster,"['Rajpal Yadav', 'Kader Khan', 'Monica Castelino', 'Prem Chopra', 'Mukesh Tiwari']",['Sudesh Bhosle'],['Aziz Khan'],[],[],/Subtitle/Undertrial/Undertrial.srt,
Red Light,hi,"['Documentary', 'Biography']",08-12-2004,85,NA,1500000,1400000,Disaster,"['Avijit', 'Geeta Masi', 'Kochi', 'Mamuni']",[],"['Zana Briski', 'Ross Kauffman']",[],[],/Subtitle/Red Light/Red Light.srt,
Jal,hi,['Drama'],06-10-2013,126,NA,60000000,7000000,Disaster,"['Purab Kohli', 'Tannishtha Chatterjee', 'Kirti Kulhari', 'Saidah Jules', 'Mukul Dev']",[],['Girish Malik'],[],[],/Subtitle/Jal/Jal.srt,
Yeh Saali Aashiqui,hi,"['Drama', 'Romance', 'Thriller']",29-11-2019,137,A,--,7000000,Disaster,"['Vardhan Puri', 'Shivaleeka Oberoi', 'Jessey Lever', 'Ruslaan Mumtaz']",[],['Cherag Ruparel'],[],[],/Subtitle/Yeh Saali Aashiqui/Yeh Saali Aashiqui.srt,
Dhoop,hi,['Drama'],16-11-2003,126,NA,15000000,3200000,Disaster,"['Om Puri', 'Revathi', 'Gul Panag']",[],['Ashwini Chaudhary'],[],[],/Subtitle/Dhoop/Dhoop.srt,
Chudail Story,hi,"['Horror', 'Thriller']",13-05-2016,100,A,--,3500000,Disaster,"['Preeti Soni', 'Amal Sehrawat', 'Nidhi Nautiayl', 'Menka Lalwani', 'Pankaj Berry', 'Sorab Rajput', 'Sunny Charls', 'Akash Rathod']",['Arjuna Harjai'],['Surya Lakkoju'],['Surya Lakkoju'],['Pratibha Bhosale'],/Subtitle/Chudail Story/Chudail Story.srt,
Be Careful,hi,"['Comedy', 'Crime', 'Drama']",21-10-2011,93,NA,27500000,4375000,Disaster,"['Asrani', 'Ali Khan', 'Bobby Khan', 'Hemant Pandey', 'Johnny Lever', 'Kiran Rathore', 'Mushtaq Khan']",[],['Chandrakant Singh'],['Mohammed Salim'],[],/Subtitle/Be Careful/Be Careful.srt,
