name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Pulimurugan,ma,['Action'],07-10-2016,159,U,250000000,1520000000,Blockbuster,"['Mohanlal', 'Jagapati Babu', 'Lal', 'Vinu Mohan', 'Bala', 'Suraj Venjaramoodu', 'Kishore', 'Kamalinee Mukherjee', 'Makrand Deshpande', 'Noby Marcose', 'Ajaz Kollam', 'Hareesh Peradi', 'Siddique', 'Durga Premjith', 'M R Gopakumar', 'Nandhu', 'Sasi Kalinga', 'Namitha', 'Sethu Lakshmi', 'Newik Cullet', 'Santhosh Keezhattoor', 'Anjali Aneesh Upasana', 'Sudheer Karamana', 'Romin Antony Mulakupadam']","['Gopi Sundar', 'Jyoti Chetia', 'K. S. Chithra', 'K. J. Yesudas', 'Vani Jairam']","['Vysakh', 'Shaji Padoor']",['Uday Krishna'],"['Tomichan Mulakuppadam', 'Noble Jacob']",subtitles/Pulimurugan/Pulimurugan.srt,
Maheshinte Prathikaaram,ma,"['Thriller','Comedy','Drama']",05-02-2016,120,U,35000000,380000000,Hit,"['Fahadh Faasil', 'Anusree Nair', 'Aparna Balamurali', 'Alencier Ley Lopez', 'Jaffer Idukki', 'Dileesh Pothan', 'Soubin Shahir', 'Sujith Sankar', 'Lijomol Jose', 'K L Antony Kochi', 'Saiju Agustine', 'V. T. Vijilesh', 'Manju Pathrose', 'Hareesh Pengan', 'Achuthanandan', 'Unnimaya Prasad', 'Shiny Sarah']",['Bijibal'],"['Aashiq Abu', 'Dileesh Pothan', 'Madhu C. Narayanan']",['Shyam Pushkaran'],[],subtitles/Maheshinte Prathikaaram/Maheshinte Prathikaaram.srt,
Swarna Kaduva,ma,['Comedy'],04-11-2016,147,U,28000000,250000000,Hit,"['Biju Menon', 'Innocent', 'Iniya', 'Hareesh Perumanna', 'Suresh Krishna', 'Poojitha Menon', 'Sudheer Karamana', 'Kottayam Nazeer', 'Baiju Santhosh', 'Santhosh Keezhattoor', 'Kishor Satya', 'Anju Aravind', 'Saju Kodiyan', 'Nazeer Sankranthi', 'Seema G Nair', 'Chinnu Kuruvila', 'Swasika', 'Rosin Jolly', 'Jayakumar Parameswaran Pillai']",['Ratheesh Vegha'],['Jose Thomas'],['Babu Janardhanan'],['Job G Oommen'],subtitles/Swarna Kaduva/Swarna Kaduva.srt,
Kattappanayile Rithwik Roshan,ma,"['Romance','Comedy','Drama']",18-11-2016,165,U,30000000,350000000,Hit,"['Vishnu Unnikrishnan', 'Dharmajan Bolgatty', 'Siddique', 'Lijomol Jose', 'Prayaga Martin', 'Rahul Madhav', 'Siju Wilson', 'Salim Kumar', 'Swasika', 'Thara Kalyan', 'Sethu Lakshmi', 'Neena Kurup', 'Devika Nambiar', 'Nadirshah', 'Bineesh Bastin', 'Pradeep Kottayam', 'Kalabhavan Shajon', 'Seema G Nair', 'Jaffer Idukki', 'Mahesh', 'Ambika Mohan', 'Dini Daniel', 'Eloor George', 'Kalabhavan Yousuf', 'Kalabhavan Haneef', 'Abu Salim', 'Nandu Poduval', 'Vinod Kedamangalam', 'Adinad Sasi', 'Asha Aravind', 'Pauly Valsan', 'Ansiba Hassan']",['Bijibal'],['Nadirshah'],"['Vishnu Unnikrishnan', 'Bibin George']",['Zacharia Thomas'],subtitles/Kattappanayile Rithwik Roshan/Kattappanayile Rithwik Roshan.srt,
Puthiya Niyamam,ma,"['Mystery','Thriller']",12-02-2016,132,UA,170000000,130000000,Flop,"['Nayanthara', 'Mammootty', 'Sheelu Abraham', 'Rachana Narayanankutty', 'Aju Varghese', 'Ponnamma Babu', 'Roshan Mathew', 'Sadiq', 'Sreelatha Namboothiri', 'Sohan Seenulal', 'Pradeep Kottayam', 'Jennifer Antony', 'Aniyappan', 'Sentrayan']",['Vinu Thomas'],['A K Sajan'],['A K Sajan'],[],subtitles/Puthiya Niyamam/Puthiya Niyamam.srt,
Oppam,ma,"['Crime','Thriller','Action']",08-09-2016,157,U,70000000,650000000,Super Hit,"['Mohanlal', 'Samuthirakani', 'Nedumudi Venu', 'Meenakshi', 'Anusree Nair', 'Renji Panicker', 'Vimala Raman', 'Mamukkoya', 'Chemban Vinod Jose', 'Hareesh Perumanna', 'Kalabhavan Shajon', 'Aju Varghese', 'Arjun Nandhakumar', 'Kunchan', 'Kalasala Babu', 'Pradeep Chandran', 'Innocent', 'Bineesh Kodiyeri', 'Devshi Khanduri', 'Sona Heiden', 'Arun Benny', 'Anjali Aneesh Upasana', 'Siddique', 'Chethan Jayalal', 'Balaji Sarma', 'Manikuttan', 'Sreelatha Namboothiri', 'Kaviyoor Ponnamma', 'Bindu Murali', 'Suchitra Pillai']",['Ron Ethan Yohaan'],"['Priyadarshan', 'Ani I. V. Sasi']",['Priyadarshan'],['Antony Perumbavoor'],subtitles/Oppam/Oppam.srt,
Action Hero Biju,ma,"['Action','Thriller','Comedy']",04-02-2016,150,U,30000000,320000000,Hit,"['Nivin Pauly', 'Joju George', 'Saiju Kurup', 'Major Ravi', 'Anu Emmanuel', 'Rony David Raj', 'Sreeja Das', 'Prajod Kalabhavan', 'Suraj Venjaramoodu', 'Rohini', 'Meghanathan', 'V. Suresh Thampanoor', 'Abhija Sivakala', 'Kochu Preman', 'Sajan Palluruthy', 'Balachandran Chullikkadu', 'Valsala Menon', 'Devi Ajith', 'Sohan Seenulal', 'Ambika Mohan', 'Jayashri Sivadas', 'Vinduja Menon', 'Azees Nedumangad', 'Madan Mohan', 'Madhu Mohan', 'Bobby Mohan', 'Manju Vani', 'Maala Parvathi', 'Baby', 'Alexander Prasanth', 'Cobra Rajesh']","['Rajesh Murugesan', 'Jerry Amaldev', 'K. J. Yesudas']",['Abrid Shine'],"['Abrid Shine', 'Muhammed Shafeekh']",[],subtitles/Action Hero Biju/Action Hero Biju.srt,
King Liar,ma,['Comedy'],02-04-2016,157,U,125000000,205000000,Hit,"['Dileep', 'Madonna Sebastian', 'Lal', 'Balu Varghese', 'Asha Sarath', 'Joy Mathew', 'Natasha Suri', 'Hareesh Perumanna', 'Prasanth Punnapra']",[],"['Lal', 'Siddique']",['Siddique'],['Ousepachan Vaalakuzhy'],subtitles/King Liar/King Liar.srt,
Jacobinte Swargarajyam,ma,"['Drama','Biography','Family']",08-04-2016,145,U,75000000,286000000,Super Hit,"['Nivin Pauly', 'Renji Panicker', 'Lakshmi Ramakrishnan', 'Ashwin Kumar', 'Sreenath Bhasi', 'Aima Sebastian', 'Reba Monica John', 'Stacen Varghese', 'Saikumar', 'T G Ravi', 'Dinesh Prabhakar', 'Aju Varghese']","['Shaan Rahman', 'Vineeth Sreenivasan']",['Vineeth Sreenivasan'],['Vineeth Sreenivasan'],['Noble Babu Thomas'],subtitles/Jacobinte Swargarajyam/Jacobinte Swargarajyam.srt,
Kasaba,ma,"['Action','Thriller','Crime']",07-07-2016,137,UA,75000000,143700000,Hit,"['Mammootty', 'Varalaxmi Sarathkumar', 'Neha Saxena', 'Jagadish', 'Sampath Raj', 'Alencier Ley Lopez', 'Maqbool Salmaan', 'Shaheen Siddique', 'Siddique', 'Biju Pappan', 'Jennifer Antony', 'Abu Salim', 'Sasi Kalinga', 'Irshad Ali', 'Chinnu Kuruvila']",['Rahul Raj'],['Nithin Renji Panicker'],['Nithin Renji Panicker'],[],subtitles/Kasaba/Kasaba.srt,
Thoppil Joppan,ma,"['Drama','Comedy']",07-10-2016,129,U,65000000,230000000,Hit,"['Mammootty', 'Andrea Jeremiah', 'Mamta Mohandas', 'Kaviyoor Ponnamma', 'Sudheer Sukumaran', 'Salim Kumar', 'Mohan Jose', 'Saju Navodaya', 'Harisree Ashokan', 'Renji Panicker', 'Sreejith Ravi', 'Alencier Ley Lopez', 'Suresh Krishna', 'Akshara Kishor', 'Jaise Jose', 'Thezni Khan', 'Raveena Ravi']",['Vidyasagar'],['Johny Antony'],['Nishad Koya'],['Noushad Alathur'],subtitles/Thoppil Joppan/Thoppil Joppan.srt,
Oozham,ma,"['Action','Thriller','Drama']",08-09-2016,139,UA,65000000,154000000,Hit,"['Prithviraj Sukumaran', 'Divya Pillai', 'Neeraj Madhav', 'Jayaprakash', 'Pasupathy Masilamani', 'Balachandra Menon', 'Rasna Pavithran', 'Kishor Satya', 'Seetha', 'Irshad Ali', 'Anson Paul', 'Tony Luke', 'Dinesh Prabhakar', 'Anand']","['Santhosh Varma', 'Anil Johnson']","['Jeethu Joseph', 'Cylex Abraham']","['Jeethu Joseph', 'Amit Kumaren']","['Anto Padinjarekkara', 'G. George']",subtitles/Oozham/Oozham.srt,
Happy Wedding,ma,['Comedy'],20-05-2016,165,U,20000000,137000000,Hit,"['Siju Wilson', 'Sharaf U Dheen', 'Soubin Shahir', 'Drishya Raghunath', 'Delna Davis', 'Anu Sithara', 'Justin John', 'Mareena Michael', 'Ambika Mohan', 'Abi', 'Saiju Kurup', 'Shivaji Guruvayoor', 'Vinod Kovoor', 'Niyas Backer', 'Sudhi Koppa', 'Grace Antony', 'Thezni Khan', 'Binoy Nambala']","['Vijay Yesudas', 'Arun Muraleedharan', 'Vimal T K']",['Omar Lulu'],"['Omar Lulu', 'Maneesh K C', 'Sandeep Mundoor']",['Nazir Ali'],subtitles/Happy Wedding/Happy Wedding.srt,
Anuraga Karikkin Vellam,ma,"['Romance','Comedy','Family']",07-07-2016,128,U,45000000,235000000,Hit,"['Biju Menon', 'Asif Ali', 'Asha Sarath', 'Rajisha Vijayan', 'Sreenath Bhasi', 'Soubin Shahir', 'Naaji', 'Chinnu Nair', 'Sudheer Karamana', 'Irshad Ali', 'Maniyanpilla Raju', 'Tom Alter', 'Kausalya', 'Ivana', 'Murugan Martin', 'Shiny Sarah']","['Santosh Verma', 'Prashant Pillai', 'Shabareesh Varma', 'Shijin Melvin Hutton', 'Ajith Abraham George', 'Renganaath Ravee', 'Peethambaran Menon', 'Govindh Vasantha', 'Anil Radhakrishnan']",['Khalid Rahman'],['Naveen Bhaskar'],"['Shaji Nadesan', 'Midhun Abraham']",subtitles/Anuraga Karikkin Vellam/Anuraga Karikkin Vellam.srt,
Pretham,ma,"['Comedy','Horror','Mystery']",12-08-2016,126,U,180000000,130500000,Flop,"['Jayasurya', 'Aju Varghese', 'Sharaf U Dheen', 'Govind Padmasoorya', 'Shruthi Ramachandran', 'Sharanya Menon', 'Pearle Maaney', 'Sunil Sukhada', 'Dharmajan Bolgatty', 'Sathi Premji', 'Hareesh Peradi', 'Devan', 'Nyla Usha', 'Arya Rohit']",[],['Ranjith Sankar'],['Ranjith Sankar'],[],subtitles/Pretham/Pretham.srt,
White,ma,['Romance'],29-07-2016,149,U,60000000,690000000,Hit,"['Channing Tatum', 'Jamie Foxx', 'Joey King', 'Maggie Gyllenhaal', 'Richard Jenkins', 'James Woods', 'Nicolas Wright', 'Jimmi Simpson', 'Michael Murphy', 'Rachelle Lefevre', 'Lance Reddick', 'Matt Craven', 'Jake Weber', 'Peter Jacobson', 'Jason Clarke', 'Kevin Rankin', 'Garcelle Beauvais', 'Falk Hentschel', 'Romano Orzari', 'Jackie Geary', 'Ben Mankiewicz', 'Neil Napier', 'Andrew Simms', 'Cat Lemieux', 'Alain Moussi']","['Harald Kloser', 'Thomas Wanker', 'Trevor Howard', 'Charles Maynes', 'Robin Harlan', 'Robert Troy', 'Lee Gilmore', 'Sarah Monat', 'Jamie Hardt', 'Paul N.J. Ottosson', 'Fernand Bos', 'Ulrika Akander', 'James Simcik', 'Greg ten Bosch', 'Ryan Juggler', 'Cedric Charron', 'Kathie Talbot']","['Roland Emmerich', 'Anna Foerster', 'Kimi Webber', 'Julia Tasker', 'Adam Estey']","['Laeta Kalogridis', 'James Vanderbilt']","['Larry J. Franco', 'John Papsidera', 'Ute Emmerich', 'Brad Fischer', 'Marc Weigert', 'Hannah Cooper', 'Reid Carolin', 'Michèle St-Arnaud', 'Laura Sode-Matteson']",subtitles/White/White.srt,
Loham,ma,"['Action','Thriller']",20-08-2015,130,U,70000000,150000000,Hit,"['Mohanlal', 'Andrea Jeremiah', 'Siddique', 'Renji Panicker', 'Abu Salim', 'KPAC Lalitha', 'Suresh Krishna', 'Irshad Ali', 'Santhosh Keezhattoor', 'Vijayaraghavan', 'Joju George', 'Mohan Jose', 'Ajmal Ameer', 'Hareesh Peradi', 'Joy Mathew', 'Mythili', 'Ashwin Mathew', 'Musthafa', 'Gokul Krishnan', 'Pradeep Chandran', 'Aju Varghese', 'Deepak Parambol', 'Pearle Maaney', 'Manikuttan', 'Srindaa', 'Soubin Shahir', 'Parvathi Menon', 'Sasi Kalinga', 'Niranjana Anoop', 'Rajesh Sharma', 'Thezni Khan', 'Rahul R Nair', 'Gowry Nandha']","['Rajamani', 'Sreevalsan J. Menon']",['Ranjith'],['Ranjith'],['Antony Perumbavoor'],subtitles/Loham/Loham.srt,
Premam,ma,"['Romance','Comedy','Drama']",29-05-2015,164,U,40000000,600000000,Hit,"['Nivin Pauly', 'Sai Pallavi', 'Madonna Sebastian', 'Krishna Shankar', 'Anupama Parameswaran', 'Siju Wilson', 'Vinay Forrt', 'Soubin Shahir', 'Maniyanpilla Raju', 'Renji Panicker', 'Sharaf U Dheen', 'Eva Prakash', 'Ananth Nag', 'Justin John', 'Nandini Sree', 'Althaf Salim', 'Anju Kurian', 'Rinsa Jacob', 'Rajini Chandy']","['Anirudh Ravichander', 'Rajesh Murugesan', 'Vijay Yesudas', 'Shabareesh Varma', 'Vishnu Govind', 'Sree Sankar', 'M. R. Rajakrishnan']","['Anwar Rasheed', 'Alphonse Puthren']",['Alphonse Puthren'],[],subtitles/Premam/Premam.srt,
Two Countries,ma,"['Drama','Comedy']",25-12-2015,161,U,95000000,550000000,Super Hit,"['Dileep', 'Mamta Mohandas', 'Aju Varghese', 'Mukesh', 'Suraj Venjaramoodu', 'Jagadish', 'Lena', 'Isha Talwar', 'Makrand Deshpande', 'Ashokan', 'Shobha Mohan', 'Ajmal Ameer', 'Srindaa', 'Vijayaraghavan', 'Vinaya Prasad', 'Kalasala Babu', 'Riyaz Khan', 'Balachandran Chullikkadu', 'Saju Kodiyan', 'Sajitha Betti', 'Hareesh Perumanna']",['Gopi Sundar'],['Shafi'],"['Raffi', 'Najim Koya']",['Rajaputra Ranjith'],subtitles/Two Countries/Two Countries.srt,
Ennu Ninte Moideen,ma,"['Romance','Drama','Biography']",19-09-2015,168,U,120000000,500000000,Hit,"['Parvathy Thiruvothu', 'Prithviraj Sukumaran', 'Tovino Thomas', 'Saikumar', 'Bala', 'Lena', 'Sudheer Karamana', 'Sudheesh', 'Shivaji Guruvayoor', 'Kalaranjini', 'Surabhi Lakshmi', 'Indrans', 'Sneha Raj', 'Sija Rose', 'Shilpa Raj', 'George Tharakan K.J', 'Vijayan Karanthoor']","['M. Jayachandran', 'Ramesh Narayan', 'Gopi Sundar']",['R. S. Vimal'],['R. S. Vimal'],"['Binoy Shankarath', 'Ragy Thomas']",subtitles/Ennu Ninte Moideen/Ennu Ninte Moideen.srt,
Charlie,ma,"['Adventure','Drama','Romance','Thriller']",24-12-2015,129,U,68000000,420000000,Super Hit,"['Parvathy Thiruvothu', 'Dulquer Salmaan', 'Aparna Gopinath', 'Chemban Vinod Jose', 'Nedumudi Venu', 'Kalpana', 'Soubin Shahir', 'Tovino Thomas', 'Neeraj Madhav', 'Seetha', 'KPAC Lalitha', 'P Balachandran', 'Ramesh Pisharody', 'Jayaraj Warrier', 'Renji Panicker', 'Joy Mathew', 'Nassar', 'Chethan Jayalal', 'Rajesh Sharma', 'Sooraj Thelakkad']",['Gopi Sundar'],['Martin Prakkat'],['Unni R.'],['Shebin Backer'],subtitles/Charlie/Charlie.srt,
Lailaa O Lailaa,ma,"['Action','Thriller']",14-05-2015,168,UA,120000000,33000000,Flop,"['Mohanlal', 'Amala Paul', 'Sathyaraj', 'Kainaat Arora', 'Remya Nambeesan', 'Joy Mathew', 'Rahul Dev', 'Junaid Sheikh', 'Sudheer Sukumaran', 'Anjali Aneesh Upasana', 'Arya Rohit', 'Kalakalyani', 'Abhijeet Paul', 'Vijay Menon', 'Sreerag Nambiar', 'Chethan Jayalal', 'Kazan Khan', 'Rahul R Nair', 'Rajkiran']",[],['Joshiy'],['Suresh Nair'],[],subtitles/Lailaa O Lailaa/Lailaa O Lailaa.srt,
Pathemari,ma,['Drama'],09-10-2015,118,U,80000000,81000000,Flop,"['Mammootty', 'Jewel Mary', 'Joy Mathew', 'Sreenivasan', 'Siddique', 'Salim Kumar', 'Saju Navodaya', 'Santhosh Keezhattoor', 'Anu Joseph', 'Binu Adimali', 'Jennifer Antony', 'Anju Aravind', 'Gokulan', 'Kalabhavan Haneef', 'Stevin Stephen Kagoo', 'Sruthi Lakshmi', 'Dinesh Prabhakar', 'Mithun Ramesh', 'Shaheen Siddique', 'Sunil Sukhada', 'Nyla Usha', 'Viji Chandrasekhar', 'Moideen Koya K K']","['Bijibal', 'Resul Pookutty']",['Salim Ahamed'],['Salim Ahamed'],[],subtitles/Pathemari/Pathemari.srt,
Amar Akbar Anthony,ma,"['Comedy','Crime','Drama']",16-10-2015,144,UA,67000000,361100000,Hit,"['Prithviraj Sukumaran', 'Indrajith Sukumaran', 'Jayasurya', 'Meenakshi', 'Srindaa', 'Namitha Pramod', 'Kalabhavan Shajon', 'V K Sreeraman', 'Shafique Rahiman', 'Asif Ali', 'KPAC Lalitha', 'Abu Salim', 'Sasi Kalinga', 'Siddique', 'Ramesh Pisharody', 'Saju Navodaya', 'Vishnu Unnikrishnan', 'Bindu Panicker', 'Nazeer Sankranthi', 'Sumangal']",['Bijibal'],['Nadirshah'],['Bibin George'],"['Alwin Antony', 'Zacharia Thomas']",subtitles/Amar Akbar Anthony/Amar Akbar Anthony.srt,
Oru Vadakkan Selfie,ma,"['Comedy','Thriller']",27-03-2015,142,U,40000000,300000000,Hit,"['Nivin Pauly', 'Manjima Mohan', 'Aju Varghese', 'Neeraj Madhav', 'Vijayaraghavan', 'Bhagath Manuel', 'Sreelakshmi', 'Santhosh Keezhattoor', 'Gourav Menon', 'Pradeep Kottayam', 'Vineeth Kumar', 'Ramesh Thilak', 'Bobby Simha', 'Unni Mukundan', 'Rajesh Sharma', 'Chethan Jayalal']",['Vineeth Sreenivasan'],['G. Prajith'],['Vineeth Sreenivasan'],['Vinod Shornur'],subtitles/Oru Vadakkan Selfie/Oru Vadakkan Selfie.srt,
Kunjiramayanam,ma,['Comedy'],28-08-2015,125,U,30000000,120000000,Hit,"['Dhyan Sreenivasan', 'Mamukkoya', 'Aju Varghese', 'Neeraj Madhav', 'Deepak Parambol', 'Srindaa', 'Arya Rohit', 'Sneha Unnikrishnan', 'Seema G Nair', 'Biju Menon', 'Hareesh Perumanna', 'Bijukuttan', 'Indrans', 'Sudheer Karamana', 'K. T. S. Padannayil', 'Basil Joseph', 'Pradeep Kottayam', 'Dinesh Prabhakar', 'Kulappulli Leela', 'Disney James', 'Shivaji Guruvayoor', 'Sasi Kalinga', 'Purushan Kottayam']",['Justin Prabhakaran'],['Basil Joseph'],['Deepu Pradeep'],[],subtitles/Kunjiramayanam/Kunjiramayanam.srt,
Bhaskar the Rascal,ma,"['Family','Comedy','Drama']",15-04-2015,160,U,80000000,350000000,Hit,"['Mammootty', 'Nayanthara', 'Anikha Surendran', 'Sanoop Santhosh', 'Janardhanan', 'Isha Talwar', 'Harisree Ashokan', 'Kalabhavan Shajon', 'J. D. Chakravarthi', 'Saju Navodaya', 'Jennifer Antony', 'Raveena Ravi']",['Deepak Dev'],['Siddique'],[],['Anto Joseph'],subtitles/Bhaskar the Rascal/Bhaskar the Rascal.srt,
Picket 43,ma,"['Drama','Thriller']",23-01-2015,135,U,47000000,57000000,Hit,"['Prithviraj Sukumaran', 'Javed Jaffrey', 'Renji Panicker', 'Sudheer Karamana', 'Meghanathan', 'Hareesh Peradi', 'Angana Roy', 'Anu Mohan', 'Shobha Mohan', 'Madan Mohan', 'Mohanlal']","['Ratheesh Vegha', 'Rex Vijayan']",['Major Ravi'],['Major Ravi'],[],subtitles/Picket 43/Picket 43.srt,
Anarkali,ma,"['Romance','Drama']",13-11-2015,170,U,45600000,138600000,Hit,"['Prithviraj Sukumaran', 'Priyal Gor', 'Biju Menon', 'Kabir Bedi', 'Mia George', 'Samskruthy Shenoy', 'Sudev Nair', 'Suresh Krishna', 'Major Ravi', 'Arun', 'Renji Panicker', 'Madhupal', 'Jayaraj Warrier', 'Assim Jamal', 'Chembil Ashokan', 'Sunil Babu', 'Anu Sithara']",[],['Sachy'],['Sachy'],['Rajeev Nair'],subtitles/Anarkali/Anarkali.srt,
Life of Josutty,ma,['Drama'],24-09-2015,166,U,80000000,152000000,Hit,"['Dileep', 'Hareesh Peradi', 'Jyothi Krishna', 'Renjini Rupesh', 'Noby Marcose', 'Rachana Narayanankutty', 'Chembil Ashokan', 'Suraj Venjaramoodu', 'Sunil Sukhada', 'Sasi Kalinga', 'Krishna Prabha', 'Aqsa Bhatt', 'Saju Navodaya', 'Vijayakumari', 'P Balachandran', 'Nayanthara', 'Nandana Varma', 'Raveena Ravi']",['Anil Johnson'],['Jeethu Joseph'],['Rajesh Varma'],['Jayalal Menon'],subtitles/Life of Josutty/Life of Josutty.srt,
Double Barrel,ma,"['Action','Thriller','Comedy']",28-08-2015,160,UA,160000000,29000000,Flop,"['Prithviraj Sukumaran', 'Indrajith Sukumaran', 'Arya', 'Sunny Wayne', 'Swathi Reddy', 'Isha Sharvani', 'Chemban Vinod Jose', 'Rachana Narayanankutty', 'Asif Ali', 'Pearle Maaney', 'Steev Thekkanath', 'Thomas Berly', 'Sherrin Varghese', 'Parvathi Menon', 'Bineesh Kodiyeri', 'Sajid Yahiya', 'Anil Murali', 'Sabumon Abdusamad', 'Muthumani Somasundaran', 'Andrea', 'Angela', 'Bineesh Bastin', 'Nora Fatehi', 'P N Sunny']","['Prashant Pillai', 'Shabareesh Varma']",['Lijo Jose Pellissery'],['Lijo Jose Pellissery'],[],subtitles/Double Barrel/Double Barrel.srt,
Kohinoor,ma,"['Comedy','Thriller']",24-09-2015,143,U,40700000,31600000,Flop,"['Asif Ali', 'Indrajith Sukumaran', 'Aparna Vinod', 'Aju Varghese', 'Chemban Vinod Jose', 'Vinay Forrt', 'Sudheer Karamana', 'Rizabawa', 'Guru Somasundaram', 'Shraddha Srinath', 'Aditi Ravi']",[],['Vinay Govind'],"['Salil Menon', 'Ranjeet Kamala Shankar']",['Sajin Jaffer'],subtitles/Kohinoor/Kohinoor.srt,
Ivide,ma,"['Crime','Drama']",29-05-2015,144,U,45000000,210000000,Hit,"['Prithviraj Sukumaran', 'Nivin Pauly', 'Bhavana', 'Prakash Bare', 'Alexandra Bartee', 'Christina Leidel', 'Lyndrez Leslie', 'Nirmal Sahadev', 'Lee Armstrong', 'Yolanda Asher', 'Dhanish Karthik']",['Gopi Sundar'],['Shyamaprasad'],['Ajayan Venugopalan'],[],subtitles/Ivide/Ivide.srt,
7th Day,ma,"['Mystery','Thriller']",11-04-2014,134,U,85000000,400000000,Hit,"['Prithviraj Sukumaran', 'Anu Mohan', 'Vinay Forrt', 'Tovino Thomas', 'Janani Iyer', 'Praveen Prem', 'Joy Mathew', 'Yoge Jappie', 'Lakshmipriya', 'Shobha Mohan', 'Sreedevi Unni', 'Sunil Sukhada', 'Gayathri Varsha']",['Deepak Dev'],['Syamdhar'],['Akhil Paul'],['Shibu G Suseelan'],subtitles/7th Day/7th Day.srt,
Ohm Shanthi Oshaana,ma,"['Romance','Comedy']",07-02-2014,125,U,10000000,103000000,Hit,"['Nazriya Nazim', 'Nivin Pauly', 'Renji Panicker', 'Aju Varghese', 'Vinaya Prasad', 'Shobha Mohan', 'Nikki Galrani', 'Vijayaraghavan', 'Sharaf U Dheen', 'Akshaya Premnath', 'Harikrishnan', 'Anju Kurian', 'Oshein Mertil', 'Nimisha Suresh', 'Poojitha Menon', 'Manju Satheesh']",['Shaan Rahman'],['Jude Anthany Joseph'],['Midhun Manuel Thomas'],['Alvin Antony'],subtitles/Ohm Shanthi Oshaana/Ohm Shanthi Oshaana.srt,
Bangalore Days,ma,"['Romance','Comedy','Drama']",30-05-2014,172,U,100000000,495000000,Hit,"['Nazriya Nazim', 'Nivin Pauly', 'Dulquer Salmaan', 'Fahadh Faasil', 'Parvathy Thiruvothu', 'Nithya Menen', 'Isha Talwar', 'Vijayaraghavan', 'Kalpana', 'Prathap Pothan', 'Vinaya Prasad', 'Maniyanpilla Raju', 'Rekha', 'Praveena', 'Paris Laxmi', 'Sijoy Varghese']","['Gopi Sundar', 'Vijay Yesudas']","['Anwar Rasheed', 'Anjali Menon', 'Sameer Thahir']",['Anjali Menon'],['Sophia Paul'],subtitles/Bangalore Days/Bangalore Days.srt,
Vellimoonga,ma,"['Romance','Comedy']",25-09-2014,130,U,28000000,600000000,Hit,"['Biju Menon', 'Aju Varghese', 'Nikki Galrani', 'Tini Tom', 'Siddique', 'Lena', 'KPAC Lalitha', 'Asif Ali', 'Sunil Sukhada', 'Sasi Kalinga', 'Kalabhavan Shajon', 'Veena Nair', 'Saju Navodaya', 'Chembil Ashokan', 'Anu Joseph', 'Basil Paulose']",['Bijibal'],['Jibu Jacob'],['Jibu Jacob'],['Shashidharan Ullattil'],subtitles/Vellimoonga/Vellimoonga.srt,
Mr Fraud,ma,"['Action','Crime','Thriller']",17-05-2014,138,U,70000000,234000000,Hit,"['Mohanlal', 'Dev Gill', 'Mia George', 'Manjari Phadnis', 'Pallavi Purohit', 'Siddique', 'Saikumar', 'Vijayakumar', 'Rahul Madhav', 'P Balachandran', 'Devan', 'Suresh Krishna', 'Rajeev Parameshwar', 'Ashwin Mathew', 'V K Sreeraman', 'Kalasala Babu', 'Sathaar', 'Balachandran Chullikkadu', 'Biju Pappan', 'Amritha Anilkumar']",['Gopi Sundar'],['B. Unnikrishnan'],['B. Unnikrishnan'],[],subtitles/Mr Fraud/Mr Fraud.srt,
Iyobinte Pusthakam,ma,"['Romance','Thriller','Adventure','Drama','Action']",07-11-2014,160,U,80000000,316000000,Hit,"['Fahadh Faasil', 'Lal', 'Jayasurya', 'Vinayakan', 'Jinu Joseph', 'Chemban Vinod Jose', 'Isha Sharvani', 'Padmapriya Janakiraman', 'Reenu Mathews', 'Lena', 'John Vijay', 'T G Ravi', 'Sreejith Ravi', 'Sal Yusuf', 'Rita Mathen', 'Amith Chakalakkal', 'Saritha Sunil', 'Vishnu Unnikrishnan', 'Shebin Benson', 'Nebish Benson', 'Chethan Jayalal', 'Soubin Shahir', 'Aliyar', 'Anil Murali', 'Pauly Valsan', 'Kainakary Thankaraj', 'Amala Paul', 'P N Sunny']","['Yakzan Gary Pereira', 'Neha Nair']",['Amal Neerad'],"['Shyam Pushkaran', 'Gopan Chidambaran']",[],subtitles/Iyobinte Pusthakam/Iyobinte Pusthakam.srt,
Neram,ma,"['Action','Thriller','Drama']",10-05-2013,109,U,15000000,180000000,Hit,"['Nivin Pauly', 'Nazriya Nazim', 'Manoj K Jayan', 'Nassar', 'Lalu Alex', 'Thambi Ramaiah', 'John Vijay', 'Shammi Thilakan', 'Bobby Simha', 'Siju Wilson', 'Krishna Shankar', 'Ramesh Thilak', 'Ananth Nag', 'Anju Kurian', 'Charle', 'Crane Manohar', 'Sai Prashanth', 'Joju George']","['Rajesh Murugesan', 'Shabareesh Varma']",['Alphonse Puthren'],['Alphonse Puthren'],[],subtitles/Neram/Neram.srt,
