name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Dwaraka,te,"['Drama', 'Romance']",03-03-2017,143,UA,50000000,20000000,Flop,"['Vijay Devarakonda', 'Pooja Jhaveri', 'Prakash Raj', 'Prudhviraj', 'Surekha Vani', 'Raghu Babu', 'Murali Sharma', 'Prabhakar', 'Krishna Bhagavan', 'Shakalaka Shankar', 'Nellore Sudharshan']",[],['Srinivasa Ravindra'],[],[],https://subdl.com/s/subtitle/sd166053/dwaraka,https://www.youtube.com/watch?v=9qlMivYuSXs
Arjun Reddy,te,"['Action', 'Drama', 'Romance']",25-08-2017,182,A,50000000,510000000,Blockbuster,"['Vijay Devarakonda', 'Shalini Pandey', 'Kamal Kamaraju', 'Kanchana', 'Rahul Ramakrishna', 'Sanjay Swaroop', 'Gopinath Bhat', 'Priyadarshi Pullikonda', 'Aditi Myakal', 'Anisha Alla', 'Sandhya Janak', 'Jia Sharma', 'Bhushan Kalyan', 'Sri Sudha Bhimireddy', 'Kalpalatha', 'Lahari Shari']","['Alphons Joseph', 'Radhan', 'Nikhita Gandhi', 'Sushma Shreshta', 'L. V. Revanth']",['Sandeep Reddy Vanga'],['Anantha Sriram'],['Pranay Reddy Vanga'],https://subdl.com/s/subtitle/sd3883/arjun-reddy,https://en.wikipedia.org/wiki/Arjun_Reddy
Geetha Govindam,te,"['Drama', 'Romance']",15-08-2018,142,UA,50000000,1300000000,Blockbuster,"['Vijay Devarakonda', 'Rashmika Mandanna', 'Vennela Kishore', 'Subbaraju', 'Rahul Ramakrishna', 'Annapoorna', 'Giri Babu', 'Ravi Prakash', 'Nagendra Babu', 'Nithya Menen', 'Anu Emmanuel', 'Sandhya Janak', 'Abhay Bethiganti', 'Satyam Rajesh', 'Swapnika', 'Kalyani Natarajan', 'Gautam Raju']",['Gopi Sundar'],['Parasuram'],[],"['Allu Aravind', 'Bunny Vas', 'Satya Gamidi']",https://subdl.com/s/subtitle/sd16314/geetha-govindam,https://en.wikipedia.org/wiki/Geetha_Govindam
Nota,te,['Drama'],05-10-2018,145,A,120000000,255000000,Flop,"['Vijay Devarakonda', 'Mehreen Pirzada', 'Sathyaraj', 'Nassar', 'Yashika Anand', 'Sanchana Natarajan', 'Priyadarshi Pullikonda', 'M. S. Bhaskar', 'Rajendran', 'K. S. G. Venkatesh', 'Anastasia Maslova', 'Karunakaran', 'Abhirami Venkatachalam']","['Sam C S', 'M. R. Rajakrishnan', 'Balakesavan Shanmugam']",['Anand Shankar'],"['Anand Shankar', 'Shan Karuppusamy']",['K. E. Gnanavelraja'],https://subdl.com/s/subtitle/sd47120/nota/english,"https://www.ibtimes.co.in/nota-box-office-collection-vijay-devarakondas-film-fails-live-expectations-weekend-1-782631#:~:text=He%20could%20have%20walked%20laughing,distributor%20Vishweshwar%20Rao%20as%20saying."
Taxiwaala,te,"['Comedy', 'Horror', 'Thriller']",17-11-2018,137,UA,70000000,460000000,Blockbuster,"['Vijay Devarakonda', 'Priyanka Jawalkar', 'Malavika Nair', 'Ravi Prakash', 'Uttej', 'Madhunandan', 'Chammak Chandra', 'Ravi Varma', 'Shiju', 'Yamuna', 'Vishnu Oi', 'Satya Krishnan', 'Kaveri']","['Jakes Bejoy', 'Hari Haran', 'Sachin Sudhakaran', 'Balakesavan Shanmugam', 'K C Sidharthan', 'Shreya Ghoshal', 'Vysakh Sobhan', 'Sid Sriram', 'Raja Kiran', 'Vedala Hemachandra', 'L. V. Revanth']",['Rahul Sankrityan'],"['Rahul Sankrityan', 'Sai Kumar Reddy', 'Krishna Kanth']","['Sriniwas Kumar Naidu', 'V Manoj Kumar']",https://moviesubtitlesrt.com/uncategorized/taxiwala-2018-english-subtitles/,https://ksboxoffice.com/taxiwala-2018-movie-box-office-collection-budget-and-unknown-facts/south-box-office-collection/
Dear Comrade,te,"['Action', 'Drama', 'Romance']",26-07-2019,169,UA,250000000,370000000,Hit,"['Vijay Devarakonda', 'Rashmika Mandanna', 'Shruthi Ramachandran', 'Suhas', 'Raj Arjun', 'Charu Haasan', 'Anand', 'Kalyani Natarajan', 'Tulasi']","['Nivas Prasanna', 'Justin Prabhakaran', 'Jakes Bejoy', 'Charan Raj', 'Hari Haran', 'Sachin Sudhakaran', 'Tony Joy', 'Sankaran', 'K C Sidharthan', 'Chinmayi Sripaada', 'Sathyaprakash Dharmar', 'Sid Sriram', 'Nakul Abhyankar', 'Karthik Rodriguez', 'Kaala Bhairava', 'Aishwarya Ravichandran', 'Naresh Iyer', 'Yamini Ghantasala', 'Mohana Bhogaraju']","['Bharat Kamma', 'Krishnan Nallappa']",[],"['Y. Ravi Shankar', 'Naveen Yerneni', 'Yash Rangineni', 'Mohan Cherukuri', 'Chiranjeevi Pedamallu', 'Uday Bhanu Avirineni', 'Anil Kumar Vanga']",https://moviesubtitlesrt.com/uncategorized/dear-comrade-2019-english-subtitles/,https://www.sacnilk.com/articles/entertainment/box_office/Dear_Comrade_Box_Office_Collection_Day_Wise_Worldwide?hl=en
World Famous Lover,te,['Romance'],14-02-2020,154,UA,350000000,190000000,Disaster,"['Vijay Devarakonda', 'Raashi Khanna', 'Catherine Tresa', 'Aishwarya Rajesh', 'Izabelle Leite', 'Chakrapani Ananda', 'Shatru']","['Gopi Sundar', 'Niranj Suresh', 'Benny Dayal', 'L. V. Revanth']","['Kranthi Madhav', 'Ved Aitharaju']","['Ramajogayya Sastry', 'Sreshta']","['K. S. Rama Rao', 'K. Vallabha', 'Uday Bhanu Avirineni', 'Anil Kumar Vanga']",https://moviesubtitlesrt.com/uncategorized/world-famous-lover-2020-english-subtitles/,https://en.wikipedia.org/wiki/World_Famous_Lover
Sye,te,"['Action', 'Drama', 'Sport']",23-09-2004,167,A,80000000,130000000,Average,"['Nithiin', ""Genelia D'Souza"", 'Pradeep Ram Singh Rawat', 'Nassar', 'Ajay', 'Tanikella Bharani', 'Indhu', 'Venu Madhav', 'Shashank', 'Rajiv Kanakala']",[],['S.S. Rajamouli'],[],[],http://cinemasubtitles.com/subtitles/telugu-movie-cinema/Sye-(2004)/37ab8498-9d9b-4057-88e1-2e03620cefab,https://en.wikipedia.org/wiki/Sye_(2004_film)
Chinnadana Nee Kosam,te,"['Drama', 'Romance']",25-12-2014,155,UA,110000000,150000000,Average,"['Nithiin', 'Mishti Chakravarty', 'Nassar', 'Naresh', 'Sithara', 'Ali']",[],['A. Karunakaran'],['A. Karunakaran'],[],https://subdl.com/s/subtitle/sd238441/chinnadana-nee-kosam/english,https://bestoftheyear.in/movie/chinnadana-nee-kosam/
Courier Boy Kalyan,te,"['Action', 'Romance', 'Thriller']",17-09-2015,145,UA,400000000,50000000,Flop,"['Nithiin', 'Yami Gautam', 'Nassar', 'Ashutosh Rana']",['Karthik'],['Premsai'],[],[],https://subdl.com/s/subtitle/sd84363/tamilselvanum-thaniyar-anjalum,"https://www.youtube.com/watch?v=vxnFAHBEYEk
https://www.dnaindia.com/entertainment/report-courier-boy-kalyan-is-nithiin-s-film-a-hit-at-the-box-office-2126277"
Lie,te,"['Action', 'Thriller']",11-08-2017,145,UA,350000000,280000000,Flop,"['Nithiin', 'Megha Akash', 'Arjun Sarja', 'Srikanth', 'Ravi Kishan', 'Ajay', 'Brahmaji', 'Prudhviraj', 'Nassar', 'Rajiv Kanakala', 'Pramodini Pammi']",['Mani Sharma'],['Hanu Raghavapudi'],['Hanu Raghavapudi'],[],https://www.subtitlesload.com/lie-2017/,https://www.jackace.in/2017/07/lie-box-office-budget-cast-hit-or-flop.html
Srinivasa Kalyanam,te,"['Drama', 'Family']",09-08-2018,140,U,255000000,127000000,Flop,"['Nithiin', 'Raashi Khanna', 'Nandita Swetha', 'Prakash Raj', 'Jayasudha', 'Annapoorna', 'Sithara', 'Rajendra Prasad', 'Mahesh Achanta', 'Lahari Shari']","['Mickey J Meyer', 'Sravana Bhargavi']",['Satish Vegesna'],['Satish Vegesna'],[],https://subdl.com/s/subtitle/sd20522/srinivasa-kalyanam,"https://en.wikipedia.org/wiki/Srinivasa_Kalyanam_(2018_film)
http://www.boxofficeandhra.com/2018/08/srinivasa-kalyanam-collections.html"
Bheeshma,te,"['Action', 'Comedy', 'Romance']",21-02-2020,150,UA,250000000,520000000,Hit,"['Nithiin', 'Rashmika Mandanna', 'Anant Nag', 'Vennela Kishore', 'Jisshu Sengupta', 'Sampath Raj', 'Raghu Babu', 'Naresh', 'Brahmaji', 'Ajay', 'Heeba Patel', 'Satya', 'Subhalekha Sudhakar', 'Mime Gopi', 'Mirchi Kiran']","['Anurag Kulkarni', 'Kasarla Shyam', 'Nakash Aziz', 'Mahati Swara Sagar', 'Amala Chebolu']",['Venky Kudumula'],['Sri Mani'],"['S. Venkatarathnam', 'Suryadevara Naga Vamsi', 'PDV Prasad', 'Uday Bhanu Avirineni', 'Anil Kumar Vanga', 'Ivano Fucci', 'Venkat Krishnamaneni']",https://subtitlesd.com/srt/bheeshma/#google_vignette,"https://www.sacnilk.com/articles/entertainment/box_office/Bheeshma_2020_Box_Office_Collection_Day_Wise_Worldwide?hl=en
https://www.bollywoodfever.co.in/bheeshma-hit-or-flop-box-office-verdict/"
Tholiprema,te,['Romance'],24-07-1998,137,UA,46000000,100000000,Super Hit,"['Varun Tej', 'Raashi Khanna', 'Sapna Pabbi', 'Priyadarshi Pullikonda', 'Suhasini Maniratnam', 'Vidyullekha Raman']",['S. Thaman'],['Venky Atluri'],[],['B. V. S. N. Prasad'],https://subdl.com/s/subtitle/sd18787/tholi-prema,https://www.youtube.com/watch?v=a2ddC1b5H4A
Thammudu,te,"['Action', 'Drama', 'Sport']",15-07-1999,160,U,60000000,110000000,Super Hit,"['Pawan Kalyan', 'Preeti Jhangiani', 'Aditi Gowitrikar', 'Ali', 'Achyuth', 'Kitty', 'Brahmanandam', 'Tanikella Bharani', 'Chandramohan', 'Mallikarjuna Rao', 'Venu Madhav', 'Ironleg Sastri', 'Raghunatha Reddy']",[],['P.A. Arun Prasad'],[],[],http://www.cinemasubtitles.com/subtitles/telugu-movie-cinema/Thammudu-(1999)/94531f85-9638-41af-8faf-12489e03158c,https://www.youtube.com/watch?v=a2ddC1b5H4A
Kushi,te,"['Drama', 'Romance']",26-04-2001,169,U,150000000,247000000,Blockbuster,"['Pawan Kalyan', 'Bhumika Chawla', 'Mumtaj', 'Sivaji Sontineni', 'Nassar', 'Ali', 'Rajan P Dev', 'Janaki Sabesh', 'Sudha', 'Vijayakumar', 'Ajay', 'S. J. Surya', 'Ravi Mariya']",['Mani Sharma'],['S. J. Surya'],['Rajendra Kumar'],['A. M. Rathnam'],https://subdl.com/s/subtitle/sd55080/khushi,https://www.youtube.com/watch?v=a2ddC1b5H4A
Johnny,te,"['Action', 'Drama']",25-04-2003,180,U,200000000,90000000,Disaster,"['Pawan Kalyan', 'Renu Desai', 'Geetha', 'Raghuvaran', 'M. S. Narayana', 'Brahmaji', 'Mallikarjuna Rao', 'Ali', 'Raza Murad']",[],['Pawan Kalyan'],['Pawan Kalyan'],[],http://transcriptvids.com/v/hXo8YqMZPwk.html,https://www.youtube.com/watch?v=a2ddC1b5H4A
Gudumba Shankar,te,"['Action', 'Comedy', 'Drama']",10-09-2004,176,U,200000000,180000000,Flop,"['Pawan Kalyan', 'Meera Jasmine', 'Ashish Vidhyarthi']",[],['Veera Shankar'],[],[],http://cinemasubtitles.com/subtitles/telugu-movie-cinema/Gudumba-Shankar-(2004)/727670f4-f93d-42f9-b10a-185ca5497cb5,https://www.youtube.com/watch?v=a2ddC1b5H4A
Balu ABCDEFG,te,"['Action', 'Crime']",06-01-2005,169,U,230000000,230000000,Average,"['Pawan Kalyan', 'Shriya Saran', 'Neha Oberoi', 'Gulshan Grover', 'Brahmanandam', 'M. S. Narayana', 'Ali', 'Tanikella Bharani', 'Jeeva', 'Suman Talwar', 'Sunil Varma', 'Dharmavarupu Subramanyam', 'Jayasudha']",['Mani Sharma'],['A. Karunakaran'],[],[],http://cinemasubtitles.com/subtitles/telugu-movie-cinema/Balu-ABCDEFG-(-2005-)/2fa8f321-0e7e-4694-848c-67b53c37278e,https://www.youtube.com/watch?v=a2ddC1b5H4A
Komaram Puli,te,"['Action', 'Crime', 'Thriller']",10-09-2010,163,A,300000000,160000000,Disaster,"['Pawan Kalyan', 'Nikeesha Patel', 'Manoj Bajpayee', 'Nassar', 'Ali', 'Saranya Ponvannan', 'Charan Raj', 'Brahmaji', 'Girish Karnad', 'Kovai Sarala', 'Satyam Rajesh', 'Master Bharath', 'S. J. Surya', 'Shriya Saran']",['A. R. Rahman'],['S. J. Surya'],[],"['Shamsher Walia', 'Navodaya Appachan', 'Singanamala Ramesh']",https://subdl.com/s/subtitle/sd72165/komaram-puli/english,https://www.youtube.com/watch?v=a2ddC1b5H4A
Panjaa,te,"['Action', 'Crime', 'Drama', 'Thriller']",09-12-2011,156,A,340000000,190000000,Disaster,"['Pawan Kalyan', 'Sarah-Jane Dias', 'Anjali Lavania', 'Jackie Shroff', 'Atul Kulkarni', 'Brahmanandam', 'Tanikella Bharani', 'Ali', 'Subbaraju', 'Adivi Sesh']",['Yuvan Shankar Raja'],['Vishnuvardhan'],['Abburi Ravi'],[],http://www.cinemasubtitles.com/subtitles/telugu-movie-cinema/Panjaa-(2011)/32156a14-4acf-4c02-96b7-bffb9b15d738,https://www.youtube.com/watch?v=a2ddC1b5H4A
Atharintiki Daaredi,te,"['Action', 'Comedy', 'Drama']",27-09-2013,170,U,550000000,750000000,Blockbuster,"['Pawan Kalyan', 'Samantha Akkineni', 'Pranitha Subhash', 'Boman Irani', 'Nadhiya', 'Kota Srinivasa Rao', 'Ali', 'M. S. Narayana', 'Vamsi Krishna', 'Brahmanandam', 'Mukesh Rishi', 'Rao Ramesh', 'Raghu Babu', 'Posani Krishna Murali', 'Bharath Reddy', 'Hamsa Nandini', 'Pragathi', 'Navika Kotia', 'Dhanraj', 'Srinivasa Reddy', 'Ahuti Prasad', 'Brahmaji', 'Hema', 'Prudhviraj', 'Amit Kumar Tiwari', 'Satyadev Kancharana', 'Gayatri Bhargavi']",['Devi Sri Prasad'],['Trivikram Srinivas'],['Trivikram Srinivas'],['BVSN Prasad'],https://subdl.com/s/subtitle/sd1581/atharintiki-daaredi,https://www.youtube.com/watch?v=a2ddC1b5H4A
Katamarayudu,te,"['Action', 'Comedy']",24-03-2017,146,UA,550000000,625000000,Hit,"['Pawan Kalyan', 'Shruti Haasan', 'Rao Ramesh', 'Ali', 'Ajay', 'Siva Balaji', 'Kamal Kamaraju', 'Chaitanya Krishna', 'Nassar', 'Tarun Arora', 'Prudhviraj', 'Pradeep Ram Singh Rawat', 'Ravi Prakash', 'Pavitra Lokesh', 'Manasa Himavarsha', 'Bhanu Sree', 'Mukhtar Khan']",['Anup Rubens'],"['Vasu Varma', 'Kishore Kumar Pardasani']","['Bhoopati Raja', 'Kishore Kumar Pardasani', 'Siva Akula']",['Sharath Marar'],https://subdl.com/s/subtitle/sd178246/katamarayudu,https://www.youtube.com/watch?v=yFY_7dL-4_I
Agnyaathavaasi,te,"['Action', 'Drama']",10-01-2018,158,UA,760000000,578800000,Flop,"['Pawan Kalyan', 'Keerthi Suresh', 'Anu Emmanuel', 'Aadhi Pinisetty', 'Boman Irani', 'Khushboo', 'Parag Tyagi', 'Rao Ramesh', 'Sampath Raj', 'Murali Sharma', 'Vennela Kishore', 'Ajay', 'Adukalam Naren', 'Venkatesh', 'Tanikella Bharani', 'Raghu Babu', 'Srinivasa Reddy', 'Jayaprakash', 'Sameer Hasan', 'Lahari Shari']",['Anirudh Ravichander'],['Trivikram Srinivas'],['Trivikram Srinivas'],"['S. Radha Krishna', 'PDV Prasad']",https://subdl.com/s/subtitle/sd11404/agnyaathavaasi,https://www.youtube.com/watch?v=yFY_7dL-4_I
Hello,te,"['Drama', 'Musical', 'Romance']",22-12-2017,132,UA,300000000,400000000,Hit,"['Audra McDonald', 'Martha Plimpton', 'T.R. Knight', 'Rumer Willis', 'Jenna Ushkowitz', 'Nolan Gerard Funk', 'Sam Underwood', 'Tyler Blackburn', 'Al Calderon', 'Cheyenne Jackson', 'Ramón Olmos Torres']",[],['Tom Gustafson'],"['Arthur Schnitzler', 'Cory Krueckeberg', 'Michael John LaChiusa']","['Sig De Miguel', 'Stephen Vincent', 'Ash Christian', 'Hunter Arnold']",http://www.elsubtitle.com/title/tt6816070/,https://www.youtube.com/watch?v=RG1rqeCPowk
Mr Majnu,te,['Romance'],25-01-2019,145,UA,240000000,330000000,Hit,"['Akhil Akkineni', 'Nidhhi Agerwal', 'Subbaraju', 'Rao Ramesh', 'Vidyullekha Raman', 'Jayaprakash', 'Priyadarshi Pullikonda', 'Anisha Mandhara', 'Farah Karimi', 'Glenn Webster', 'Izabelle Leite', 'Kadambari Kiran', 'Nagendra Babu', 'Nina Kumar', 'Pavitra Lokesh', 'Raja Chembolu', 'Ro Ashika', 'Seema Morar', 'Sithara', 'Hyper Adhi']","['S. Thaman', 'Armaan Malik', 'Saluri Koteswara Rao', 'Shreya Ghoshal', 'Ramya Behara', 'Kaala Bhairava', 'Sruthi Ranjani', 'Tushar Joshi']","['Venky Atluri', 'P. Sathish Chandra']",['Sri Mani'],"['BVSN Prasad', 'Rachita Kapoor', 'Yogesh Sudhakara Mallineni', 'Bhogavalli Bapineedu', 'Sajida Junaid']",http://www.elsubtitle.com/title/tt9021092/,https://www.youtube.com/watch?v=RG1rqeCPowk
Manmadhudu 2,te,"['Comedy', 'Drama', 'Romance']",09-08-2019,155,UA,300000000,171500000,Disaster,"['Nagarjuna Akkineni', 'Rakul Preet Singh', 'Vennela Kishore', 'Rao Ramesh', 'Lakshmi', 'Devadarshini', 'Jhansi', 'Rohini', 'Nishanthi Evani', 'Samantha Akkineni', 'Keerthi Suresh', 'Akshara Gowda', 'Brahmanandam']","['Chaitan Bharadwaj', 'Ajith Abraham George', 'Anurag Kulkarni', 'Chinmayi Sripaada', 'Y.D. Manoj']","['Rahul Ravindran', 'Upasana Chhetri']","['Kittu Vissapragada', 'Subham Viswanadh']","['Rengarajan Jaiprakash', 'Gemini Kiran', 'Anand Reddy Karnati', 'Nagarjuna Mallidi']",https://subdl.com/s/subtitle/sd333245/manmadhudu-2,https://www.jackace.in/2019/07/Manmadhudu-2-Box-Office-Budget-Hit-Flop-Predictions-Posters-Cast-Story.html
Ragada,te,"['Action', 'Comedy']",24-12-2010,146,A,140000000,280000000,Average,"['Nagarjuna Akkineni', 'Anushka Shetty', 'Priyamani', 'Dev Gill', 'Pradeep Ram Singh Rawat', 'Kota Srinivasa Rao', 'Brahmanandam', 'Tanikella Bharani', 'Raghu Babu', 'Master Bharath', 'Charmy Kaur', 'Bharath Reddy']",[],['Veeru Potla'],['Veeru Potla'],[],https://subdl.com/s/subtitle/sd18020/ragada,https://bestoftheyear.in/movie/ragada/
Nenunnanu,te,['Action'],07-04-2004,153,UA,200000000,227000000,Hit,"['Nagarjuna Akkineni', 'Aarthi Agarwal', 'Shriya Saran', 'Mukesh Rishi', 'Subbaraju']",['M.M. Keeravaani'],"['V. N. Aditya', 'Siva']",['V. N. Aditya'],[],http://www.cinemasubtitles.in/subtitles/telugu-movie-cinema/Nenunnanu-(2004)/b5a7af74-8707-4f3d-a064-396e446f1b7a,"https://en.wikipedia.org/wiki/Nenunnanu
https://www.youtube.com/watch?v=gXiurvGx-w4"
Devadas,te,"['Action', 'Comedy', 'Drama']",27-09-2018,159,UA,350000000,475000000,Flop,"['Nagarjuna Akkineni', 'Nani', 'Rashmika Mandanna', 'Aakanksha Singh', 'Kunal Kapoor', 'Naveen Chandra', 'Murali Sharma', 'Vennela Kishore', 'Rao Ramesh', 'Srinivas Avasarala', 'R. Sarathkumar', 'Naresh', 'Prudhviraj', 'Prem Khan', 'Satya', 'Uttej', 'Sameer Hasan', 'Prabhas Sreenu', 'Raghu Karumanchi', 'Prabhakar', 'Sivannarayana Naripeddi', 'Aishwarya', 'Satya Krishnan', 'Manobala', 'Sampoornesh Babu']","['Mani Sharma', 'Tapas Nayak', 'Anurag Kulkarni', 'K Raghunadh', 'Karthik', 'Yazin Nizar', 'Sri Krishna', 'Sid Sriram', 'Anjana Sowmya', 'Padmalatha', 'Ramya Behara']","['Sriram Adittya', 'Vasu Bhavirisetti', 'Nani Challagulla', 'Abhinav Chilukamari', 'Kishore Chowdary Gottipati', 'Teja Kakumanu']","['Satyanand', 'Sriram Adittya', 'Ramajogayya Sastry', 'Sirivennela Seetharama Sastry', 'Venkat D Pati']",['C. Ashwini Dutt'],https://subdl.com/s/subtitle/sd166459/devadas2018,https://www.mtwikiblog.com/2018/09/devadas-telugu-movie-budget-profit-hit-or-flop-box-office-collection.html
Officer,te,"['Action', 'Crime']",01-06-2018,122,UA,160000000,28000000,Disaster,"['Nagarjuna Akkineni', 'Myra Sareen', 'Ajay', 'Sayaji Shinde']","['Ravi Shankar', 'Vikram Biswas', 'Radhakrishna Eskala', 'Ashwin Bharde']",['Ram Gopal Varma'],[],"['Siddharth Patnaik', 'Sudheer Chandra Padiri', 'Rahul Odak']",https://subdl.com/s/subtitle/sd48128/officer/english,"https://en.wikipedia.org/wiki/Officer_(2018_film)
https://www.filmibeat.com/telugu/news/2018/officer-box-office-preview-will-nagarjuna-s-movie-click-with-the-audience-274082.html?story=1"
Soggade Chinni Nayana,te,"['Comedy', 'Drama']",15-01-2016,145,UA,200000000,825000000,Blockbuster,"['Nagarjuna Akkineni', 'Ramya Krishnan', 'Lavanya Tripathi', 'Nassar', 'Sampath Raj', 'Diksha Panth', 'Hamsa Nandini', 'Anushka Shetty', 'Vennela Kishore', 'Chalapathi Rao', 'Brahmaji', 'Posani Krishna Murali', 'Nagendra Babu', 'Brahmanandam', 'Duvvasi Mohan', 'Jhansi', 'Saptagiri', 'L. B. Sriram', 'Banerjee', 'Anasuya Bharadwaj']",[],['Kalyan Krishna'],"['Ram Mohan P', 'Kalyan Krishna']",[],http://www.moviesubtitles.org/movie-15635.html,https://en.wikipedia.org/wiki/Soggade_Chinni_Nayana
Greeku Veerudu,te,['Drama'],03-05-2013,155,UA,235000000,237000000,Flop,"['Nagarjuna Akkineni', 'Nayanthara', 'Meera Chopra', 'Bharath Reddy', 'M. S. Narayana', 'Brahmanandam', 'Ashish Vidhyarthi', 'Sanjay Swaroop', 'Ali', 'Venu Madhav', 'Nagineedu Vellanki', 'Vennela Kishore', 'Banerjee', 'Thagubothu Ramesh', 'Dharmavarupu Subramanyam', 'Kota Srinivasa Rao', 'Jayaprakash Reddy', 'Y. Kasi Viswanath', 'Supreet', 'Srinivasa Reddy', 'Jenny', 'Sudha', 'Kovai Sarala', 'Tulasi']",['S. Thaman'],['Dasaradh'],"['Kona Venkat', 'Gopi Mohan']",[],https://subdl.com/s/subtitle/sd3291/greeku-veerudu,https://en.wikipedia.org/wiki/Greeku_Veerudu
Sri Ramadasu,te,"['Biography', 'Musical']",30-03-2006,151,U,180000000,320000000,Super Hit,"['Nagarjuna Akkineni', 'Sneha', 'Suman Talwar', 'Veda', 'Nageshwara Rao Akkineni']",[],['K Raghavendra Rao'],[],[],http://cinemasubtitles.com/subtitles/telugu-movie-cinema/Sri-Ramadasu-(2006)/97871b36-1937-4516-82ce-ac859e3c6400,https://en.wikipedia.org/wiki/Sri_Ramadasu
Zanjeer,te,"['Action', 'Crime', 'Drama']",06-09-2013,137,UA,600000000,220000000,Flop,"['Ram Charan', 'Prakash Raj', 'Priyanka Chopra', 'Sanjay Dutt', 'Atul Kulkarni', 'Mahie Gill', 'Kavita Kaushik', 'Sanjay Sharma']",[],['Apoorva Lakhia'],"['Suresh Nair', 'Apoorva Lakhia']",[],https://subdl.com/s/subtitle/sd1182/zanjeer-2013,https://www.youtube.com/watch?v=BvPmY8xZduU
Snehituda,te,['Romance'],07-08-2009,132,UA,20000000,60000000,Flop,"['Nani', 'Madhavi Latha', 'Nassar', 'Brahmanandam', 'Tanikella Bharani', 'Suthi Velu', 'M. S. Narayana', 'Prudhviraj', 'Gundu Hanumantha Rao', 'Narsing Yadav', 'Duvvasi Mohan', 'Gundu Sudarshan', 'Ananth', 'Subhashini', 'Jenny']",[],['Satyam Bellamkonda'],[],[],http://cinemasubtitles.com/subtitles/telugu-movie-cinema/Snehituda-(2009)/8155f8ac-ab9c-4e75-a40c-5f28f9da8b84,https://www.youtube.com/watch?v=L3RlLHerRFc
Bheemili Kabaddi Jattu,te,['Sport'],09-07-2010,143,U,10000000,80000000,Average,"['Nani', 'Saranya Mohan', 'Vithika Sheru', 'Kishore', 'Dhanraj', 'Chaitanya Krishna', 'Sidhu Jonnalagadda']",['V. Selvaganesh'],['Tatineni Satya'],"['Suseenthiran', 'Tatineni Satya']",['N V Prasad'],https://www.opensubtitles.org/en/subtitles/6432417/bheemli-kabadi-jattu-en,https://www.youtube.com/watch?v=L3RlLHerRFc
Pilla Zamindar,te,"['Comedy', 'Drama']",14-10-2011,148,U,150000000,300000000,Hit,"['Nani', 'Hariprriya', 'Rao Ramesh', 'Srinivas Avasarala', 'Nagineedu Vellanki', 'Thagubothu Ramesh', 'Satya', 'Dhanraj', 'M. S. Narayana', 'Vennela Kishore', 'Raghu Karumanchi', 'Naramalli Sivaprasad', 'Meghna Naidu', 'Bindu Madhavi', 'Sameer Hasan', 'Randhir Gatla', 'Venu Tillu', 'Narsing Yadav', 'Shankar Melkote']",[],['Ashok G.'],[],[],https://www.dropbox.com/sh/c8w708ggbwz42ma/AACr7S8FjRuxPkkSGaVgmO20a/Uploaded?dl=0&subfolder_nav_tracking=1,https://www.youtube.com/watch?v=L3RlLHerRFc
Paisa,te,"['Action', 'Drama']",07-02-2014,138,A,100000000,224900000,Flop,"['Nani', 'Catherine Tresa', 'Siddhika Sharma', 'Charan Raj', 'Bharath Reddy', 'Akbar Bin Tabar']",[],['Pasupuleti Krishna Vamsi'],['Patrikeya'],[],https://subdl.com/s/subtitle/sd7379/paisa/english,"https://www.moviecrow.com/movie/1764/paisa/box-office
https://en.wikipedia.org/wiki/Paisa_(2014_film)"
Yevade Subramanyam,te,"['Adventure', 'Comedy', 'Drama']",21-03-2015,150,U,50000000,100000000,Average,"['Nani', 'Vijay Devarakonda', 'Malavika Nair', 'Ritu Varma', 'Nassar', 'Krishnam Raju', 'Rajesh Vivek', 'Sowcar Janaki', 'Pavitra Lokesh', 'Srinivas Avasarala']",['Rakshita Suresh'],['Nag Ashwin'],[],[],https://subdl.com/s/subtitle/sd15586/yevade-subramanyam,https://www.youtube.com/watch?v=L3RlLHerRFc
Ashta Chamma,te,['Comedy'],05-09-2008,126,U,20000000,100000000,Hit,"['Nani', 'Swathi Reddy', 'Srinivas Avasarala', 'Jhansi', 'Tanikella Bharani', 'Hema']",[],['Mohana Krishna Indraganti'],['Mohana Krishna Indraganti'],[],https://www.dropbox.com/sh/c8w708ggbwz42ma/AACr7S8FjRuxPkkSGaVgmO20a/Uploaded?dl=0&subfolder_nav_tracking=1,https://bestoftheyear.in/movie/ashta-chamma/
Ninnu Kori,te,"['Comedy', 'Romance']",07-07-2017,137,U,180000000,523000000,Hit,"['Nani', 'Nivetha Thomas', 'Aadhi Pinisetty', 'Tanikella Bharani', 'Murali Sharma', 'Prudhviraj', 'Mounica']",['Gopi Sundar'],['Shiva Nirvana'],"['Kona Venkat', 'Shiva Nirvana']",['DVV Danayya'],http://www.elsubtitle.com/title/tt6996016/,https://en.wikipedia.org/wiki/Ninnu_Kori
